cell_mean_mito_area_(pixels_squared),cell_median_mito_area_(pixels_squared),cell_std_mito_area_(pixels_squared),cell_mean_mito_eccentricity,cell_median_mito_eccentricity,cell_std_mito_eccentricity,cell_mean_mito_equi_diameter_(pixels),cell_median_mito_equi_diameter_(pixels),cell_std_mito_equi_diameter_(pixels),cell_mean_mito_euler_number,cell_std_mito_euler_number,cell_mean_mito_extent,cell_median_mito_extent,cell_std_mito_extent,cell_mean_mito_major_axis_(pixels),cell_median_mito_major_axis_(pixels),cell_std_mito_major_axis_(pixels),cell_mean_mito_minor_axis_(pixels),cell_median_mito_minor_axis_(pixels),cell_std_mito_minor_axis_(pixels),cell_mean_mito_orientation_(degrees),cell_median_mito_orientation_(degrees),cell_std_mito_orientation_(degrees),cell_mean_mito_perimeter_(pixels),cell_median_mito_perimeter_(pixels),cell_std_mito_perimeter_(pixels),cell_mean_mito_solidity,cell_median_mito_solidity,cell_std_mito_solidity,cell_mean_mito_centroid_x_(pixels),cell_median_mito_centroid_x_(pixels),cell_std_mito_centroid_x_(pixels),cell_mean_mito_centroid_y_(pixels),cell_median_mito_centroid_y_(pixels),cell_std_mito_centroid_y_(pixels),cell_mean_mito_distance_(pixels),cell_median_mito_distance_(pixels),cell_std_mito_distance_(pixels),cell_mean_mito_weighted_cent_x_(pixels),cell_median_mito_weighted_cent_x_(pixels),cell_std_mito_weighted_cent_x_(pixels),cell_mean_mito_weighted_cent_y_(pixels),cell_median_mito_weighted_cent_y_(pixels),cell_std_mito_weighted_cent_y_(pixels),cell_mean_mito_weighted_distance_(pixels),cell_median_mito_weighted_distance_(pixels),cell_std_mito_weighted_distance_(pixels),cell_mean_mito_form_factor,cell_median_mito_form_factor,cell_std_mito_form_factor,cell_mean_mito_roundness,cell_median_mito_roundness,cell_std_mito_roundness,cell_mean_mito_branch_count,cell_std_mito_branch_count,cell_mean_mito_mean_branch_length_(pixels),cell_median_mito_mean_branch_length_(pixels),cell_std_mito_mean_branch_length_(pixels),cell_mean_mito_total_branch_length_(pixels),cell_median_mito_total_branch_length_(pixels),cell_std_mito_total_branch_length_(pixels),cell_mean_mito_median_branch_length_(pixels),cell_median_mito_median_branch_length_(pixels),cell_std_mito_median_branch_length_(pixels),cell_mean_mito_std_branch_length_(pixels),cell_std_mito_std_branch_length_(degrees),cell_mean_mito_mean_branch_angle_(degrees),cell_median_mito_mean_branch_angle_(degrees),cell_std_mito_mean_branch_angle_(degrees),cell_mean_mito_median_branch_angle_(degrees),cell_median_mito_median_branch_angle_(degrees),cell_std_mito_median_branch_angle_(degrees),cell_mean_mito_std_branch_angle_(degrees),cell_std_mito_std_branch_angle_(degrees),cell_mean_mito_total_density_(pixels),cell_median_mito_total_density_(pixels),cell_std_mito_total_density,cell_mean_mito_average_density_(pixels),cell_median_mito_average_density_(pixels),cell_std_mito_average_density_(pixels),cell_mean_mito_median_density_(pixels),cell_median_mito_median_density,cell_std_mito_median_density_(pixels),cell_kurtosis_x,cell_weighted_kurtosis_x,cell_kurtosis_y,cell_weighted_kurtosis_y,cell_kurtosis_squared,cell_weighted_kurtosis_squared,cell_skewness_x,cell_weighted_skewness_x,cell_skewness_y,cell_weighted_skewness_y,cell_skewness_squared,cell_weighted_skewness_squared,cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension,label_mmp,label_atp,label_ros,label_respiration,label_mitophagy
1206.272727,738.5,1064.12782,0.831286568,0.901079685,0.149391712,35.51414375,30.66054709,16.57165446,1,0,0.577370703,0.570833155,0.168512253,65.14017114,45.70298708,46.35633018,26.35397404,20.39082693,13.16445119,0.385600191,0.604916333,0.864429868,168.9536435,110.5685425,121.9298781,0.840230147,0.899138973,0.137694119,146.1482755,121.0002463,118.3152679,355.9114144,338.5994741,62.42717914,401.8122562,398.4426881,66.89409066,8.059393391,4.087044992,9.609136983,16.04382738,9.946510664,14.47106909,18.5700272,13.79180482,16.71106409,2.010890565,1.50999119,1.149305844,0.444305683,0.393556798,0.22787218,1.409090909,0.984382174,51.02074281,35.26627229,33.87430725,64.98740947,45.70298708,45.14328572,50.53286402,35.26627229,34.20101299,4.310608376,10.28847884,28.5694445,40.84212717,42.97426726,27.3785274,40.84212717,43.52089816,6.570532316,14.18584828,5898.749023,3421.918945,5955.48584,4.196126938,3.83890748,1.106292009,3.825159311,3.596899986,0.966665149,-0.463710631,0.186242872,-0.884468191,0.763730671,0.99731153,0.617970945,0.76947593,1.273271107,0.505250306,1.198317789,0.847371078,3.057184835,-13.64234545,445.0458856,236.413493,0.847239247,0.22653009,0.333937335,1.881910913,0.3353,0.3765,0.9659,0.1356,0.7241
699,529,703.8743931,0.809940551,0.861313747,0.16713187,27.33233239,25.95272084,11.95567011,0.967741935,0.176684696,0.616173922,0.616487455,0.151717115,47.19728504,36.39644141,31.92309817,20.96897566,20.32758303,10.54943548,-0.023250974,0.07740918,0.894170912,125.7615346,101.2964646,95.48605796,0.852804628,0.903677758,0.126918203,365.3062583,371.2003781,95.74582397,242.310886,148.5059102,186.9591909,471.3011097,500.0871438,118.9936708,12.09908759,9.351885182,12.68336861,7.839452525,4.658590613,9.253810762,15.27534199,10.32109081,14.86639554,1.929988112,1.600690577,1.094309789,0.468026293,0.412119184,0.237495125,1.451612903,1.18699158,37.09080461,33.44080974,18.8328762,50.71015945,36.39644141,45.20784667,36.24241752,30.48598663,19.50989178,2.758340402,6.924499321,8.895085943,5.300326976,46.29053708,9.02680139,5.300326976,46.56511825,4.70283011,12.7808707,2710.737793,1914.317993,3248.348877,3.438127518,3.37198925,0.835433125,3.15303874,3.196899891,0.751953185,1.550499018,6.204412632,-1.744708106,6.629692963,5.448053581,82.44756489,-0.98062634,2.454389457,0.127519722,2.282519893,0.977889299,11.23392467,76.13403233,535.8710281,442.8656997,0.563023576,0.089099507,0.121757844,1.854176039,0.4189,0.5118,0.8481,0.3036,0.609
770.7608696,549.5,561.7258803,0.844403659,0.903117102,0.133416577,29.50925356,26.45073741,10.51509262,0.97826087,0.14583052,0.580790361,0.593557914,0.152387262,54.05679745,45.23546128,35.37121505,20.59933118,18.70235381,8.636368865,-0.000128589,-0.12969897,0.847053675,131.8451721,104.7903679,79.41001575,0.872602377,0.936414893,0.118637451,340.1762947,338.3737766,97.15681578,293.4599167,311.2098522,133.3872085,462.8726425,466.5226049,121.7339117,7.056988957,5.850049358,5.311726793,5.579230255,4.379636159,3.701379216,9.366269131,7.677885763,5.92592234,1.865110754,1.518346529,0.946957918,0.442020982,0.421319305,0.221245731,1.304347826,0.718378767,44.70600085,35.93233157,28.38164202,54.67701534,44.05673681,35.70677676,43.09005882,33.85509719,29.19188773,3.79340722,10.75018992,1.57882996,-2.991256451,46.17720758,1.201240513,-2.540964524,46.23909962,5.104797163,13.43780551,3046.376953,2077.522705,2483.041748,3.69981575,3.748608112,0.707031369,3.441928148,3.596899986,0.692265213,-0.485653251,4.281270561,-1.161954382,-0.345141448,1.585997065,18.44840024,-0.294333245,1.876428926,-0.256667729,0.781658308,0.152510382,4.131975224,78.86350943,530.620168,428.8307539,0.588950693,0.167240566,0.202038909,1.86310694,0.4189,0.5118,0.8481,0.3036,0.609
696.2571429,554,497.4596807,0.806306931,0.854156594,0.132800966,27.89743187,26.55889131,10.40362545,1,0,0.63807289,0.653610771,0.138993832,43.93158619,41.07642128,22.99109808,21.30312423,18.48877229,10.39591878,0.462761216,0.648614438,0.779830777,120.9715883,106.7695526,75.67850538,0.893468783,0.943722944,0.090887936,224.7804708,231.8474359,144.4775959,238.7523469,262.2051282,147.8252893,371.3892829,365.142681,111.018177,6.869498133,4.20181378,7.018922803,6.650232438,4.807008905,6.243505901,10.78129786,9.824620301,7.964035146,1.760111599,1.306216285,1.017644437,0.504317417,0.507337841,0.190713213,1.628571429,1.24408806,34.28742484,25.7117208,19.21915069,49.00361532,41.07642128,32.96838585,33.23218675,24.39988246,19.66880708,2.992913055,6.202871456,21.48357892,30.591259,42.9721282,23.60469884,31.40944446,44.88114045,7.420235601,15.58392829,2845.056152,2376.738281,2531.320313,3.685899496,3.71416235,0.899475932,3.326313019,3.196899891,0.866470456,-1.064949163,0.579177378,-1.126684309,2.178641263,2.403534251,5.081924189,0.147668018,1.247579252,0.049374924,1.469464175,0.024243727,3.715778952,-44.46268388,563.9554627,481.8600725,0.519567673,0.09424673,0.116144622,1.864929036,0.4189,0.5118,0.8481,0.3036,0.609
1608.333333,729,2147.725546,0.877152787,0.907615003,0.105725306,36.31503348,30.46623751,27.0002212,1,0,0.507507413,0.52826087,0.248190321,84.88756213,79.57699528,75.23672842,32.85005649,17.42767921,43.1987865,0.013088979,-0.098230788,0.883193674,266.1909666,160.6690476,339.7126095,0.772450651,0.847778982,0.219365679,342.8587484,328.2702332,83.41359645,341.8875491,356.5283019,117.1940212,496.8436047,485.8713599,90.98305709,25.55606218,9.919544041,36.39187297,19.74358826,8.379606218,25.27772512,32.96708383,11.44708873,43.81124035,3.706750557,2.276660819,4.25787169,0.33417012,0.230325296,0.210585706,1.6,1.254325848,63.56393418,52.55956523,48.51873236,116.0894897,79.57699528,144.6776859,63.0561564,52.55956523,49.29915725,11.53355725,25.91617973,7.272085679,9.741432441,49.21797706,7.970702762,6.027222134,49.42811444,7.258594976,14.76219944,6434.522461,2316.299316,8780.99707,3.195542336,3.654754162,1.116395593,2.911473274,3.196899891,1.073904753,-0.897794053,2.963684898,-1.131181242,2.627585252,2.085605165,15.68763243,0.257507638,1.973332616,-0.388415571,1.792521677,0.217176839,7.107175577,-73.98042068,432.1695475,307.9439675,0.701617677,0.178262669,0.238615683,1.855780617,0.9931,1.036,0.411,0.9679,0.2212
1672.857143,438,3437.904103,0.873055985,0.919439883,0.161579636,33.71808413,23.61467249,31.51251608,0.928571429,0.257539377,0.531914252,0.548015873,0.221004789,80.51567721,50.45147283,94.74666909,26.70802012,13.16331226,34.07789017,-0.111359224,0.151263962,1.066865454,316.1139248,110.5269119,607.1167371,0.805484134,0.915094917,0.209960737,244.5594444,225.6987815,163.1828251,273.9554173,277.025609,89.23607936,383.2899851,354.2069828,150.1379102,7.537472551,1.580027754,14.8931287,10.56180996,2.948975235,22.24341355,13.42254431,3.722045138,26.54760545,4.9290434,1.851530446,8.540726087,0.349027013,0.330885405,0.226833863,3.321428571,6.453424182,43.47056153,42.33746256,29.47183106,144.5683213,50.45147283,281.740473,41.17546419,36.40462373,29.58806123,6.699838979,14.01885566,-9.171058844,5.434447307,52.70035859,-7.515261835,6.082910915,57.63320665,12.14504503,24.99103331,5867.835938,1307.249023,12585.11035,2.817649841,2.889734268,0.74408257,2.652630091,2.799999952,0.69996357,-1.404052163,7.563785168,-1.000307407,5.172342257,2.971977384,83.9639705,0.207977544,2.913387371,0.041175939,2.606979058,0.044950117,15.28416579,24.20965032,556.9245517,395.6708036,0.703740872,0.216283107,0.276130401,1.848715211,0.9931,1.036,0.411,0.9679,0.2212
734.875,511.5,884.5210716,0.774504246,0.805264404,0.161788733,27.49097142,25.51761337,13.41336649,1,0,0.640853898,0.710195983,0.168626146,44.14408336,36.13602943,30.71126024,23.07617791,17.28225681,18.48340514,0.209459005,0.35827098,0.89604217,123.2275522,90.18376618,116.1912447,0.885654721,0.949788658,0.132746616,198.2548843,160.8325688,156.1847295,219.9873825,269.0613594,122.3854834,312.4624226,340.7717844,171.5766835,7.343470639,3.456455179,10.0789157,10.14248691,4.442422181,15.36725433,13.12659811,6.922517512,17.95065657,1.731291752,1.420695858,1.180601223,0.522230837,0.537278464,0.225064199,1.458333333,0.999131567,34.50963641,30.28805397,17.79353751,50.21658085,36.4106009,51.64419349,34.19574752,31.64808553,17.48777616,3.564865164,11.18363244,17.99990598,31.23853424,48.86184651,19.51706465,31.94537461,49.80941701,7.484353892,15.24923471,2953.477295,1809.074585,3994.035889,3.554116011,3.464973688,0.702917635,3.306912422,3.098449945,0.644563079,-1.170637936,5.587871581,-0.488597141,10.55972645,1.609120342,142.7321316,0.479830373,2.409673354,-0.274953577,3.16841737,0.305836656,15.8453943,40.49829885,505.1785222,439.6477223,0.492553977,0.068478843,0.116390489,1.866907734,0.4189,0.5118,0.8481,0.3036,0.609
1144.5,500,1376.115742,0.740103399,0.815648258,0.173821682,32.38784776,25.17774002,20.20519677,0.857142857,0.349927106,0.630832114,0.668653155,0.153557876,54.6842089,32.88952808,46.75787637,27.59575371,18.56592312,22.0534948,0.060626529,0.110892145,0.718999649,182.8637625,94.59797975,202.9950357,0.853196234,0.932231337,0.140086536,152.9831172,142.3213641,55.77327002,322.5898611,317.6722966,119.5511921,372.3495505,342.9120335,78.91140641,12.73590196,5.546246021,18.27052825,19.4543023,8.208606378,21.74094849,24.0940167,8.843869345,27.68812886,2.446180257,1.329319037,2.401844445,0.547452417,0.534022792,0.246572113,2.571428571,3.110220151,29.68582266,28.24404762,11.86588,77.52000633,32.88952808,93.33490603,28.41286347,26.47821249,11.3129621,5.460752583,10.17886582,9.752128929,-8.334846284,39.99977176,9.911335087,-4.535605577,40.5365305,11.89526228,20.45092183,4856.855957,1669.776123,6117.049805,3.601314068,3.514431953,0.940744996,3.284607172,3,0.832866311,-1.351659545,1.845937418,-0.283800849,1.676252212,1.907526447,6.217306428,-0.051783877,1.790212216,-0.469085284,1.576306833,0.222722574,5.68960301,-67.85182605,443.4779055,197.7186888,0.895114357,0.133453825,0.241984445,1.872204905,0.3353,0.3765,0.9659,0.1356,0.7241
881.6956522,510,769.3025884,0.884336465,0.931781843,0.104070158,30.59680657,25.48238937,13.65449371,1,0,0.532385973,0.510989011,0.183743805,66.56778916,41.0864324,47.22315551,21.19624216,17.54578873,15.02178465,0.235222179,0.36372585,0.679559853,166.378082,93.9411255,132.5899481,0.830325567,0.901554404,0.166004225,253.7136856,255.5861298,145.968478,178.1435403,125.7421875,133.0473938,326.5059466,402.1441158,168.8432042,11.21131091,7.380738695,10.81723081,9.015483998,6.630455151,10.00810059,15.13310403,9.708597592,13.96911472,2.588018956,1.61122116,1.905058104,0.358025381,0.31753774,0.213958393,1.391304348,1.132105788,56.19860577,36.30374188,40.65127029,73.02469273,41.0864324,59.14295655,54.95947534,36.26235809,41.42312206,3.650561604,10.08787329,14.78718523,20.82988026,33.62908311,14.8956715,20.82988026,35.18327813,6.860260347,19.0527579,3105.468018,1676.848267,2866.281982,3.293486834,3.178642273,0.620319545,3.051095724,2.799999952,0.616267562,-1.373552893,2.921455622,-0.623132217,1.21621643,2.274941309,10.01408536,-0.060541228,1.573911569,0.693625132,1.382395476,0.484781064,4.38821488,59.11330885,544.2883319,418.7456237,0.638833265,0.081288331,0.121890966,1.849865194,0.5972,0.7052,0.6701,0.5404,0.428
713.1875,537.5,723.9870699,0.760100786,0.833788581,0.170922202,27.70111814,26.13370229,11.86198051,0.875,0.330718914,0.61533377,0.624780137,0.149270683,44.17023184,37.2080346,29.87340335,22.5917144,23.12338798,9.599435639,0.088103767,0.081838717,0.981196757,130.8492536,112.0121933,99.21243089,0.850222101,0.867354597,0.114675237,192.8472425,195.4251095,110.9566498,121.998697,111.5985697,106.6003084,240.7199189,223.9032664,133.4266298,13.44224871,6.433266147,20.743219,7.293231312,4.280825519,9.412052217,16.00808618,9.034419231,22.28215231,2.072506277,1.730103853,1.147894453,0.513584607,0.467093076,0.228210358,1.5,1.118033989,34.46302906,32.87510002,17.9710139,48.57969572,37.2080346,41.64596537,34.82969572,32.87510002,17.56816905,1.905047673,4.795277078,13.48562657,8.920733846,49.00570384,10.72361917,0,49.64669027,6.804597263,16.83969588,2811.76416,1776.67688,3432.728027,3.431859016,3.124854326,1.033758998,3.07267499,2.799999952,0.947599828,-1.600048724,8.164723201,0.270119292,2.397353968,2.633120351,72.41001099,-0.0763704,3.004382926,1.067055792,1.946950789,1.144440501,12.81693414,50.98482484,450.3161799,265.4590489,0.807772167,0.085428302,0.132453483,1.861677994,0.4189,0.5118,0.8481,0.3036,0.609
1685.217391,772,2552.074654,0.838184204,0.888989791,0.161446551,38.63797581,31.35188876,25.54979941,0.913043478,0.281771335,0.555690548,0.615449915,0.233832219,87.22767476,47.5635813,86.39104159,26.51777153,21.83923343,16.44205867,-0.080595272,-0.058057291,0.850117631,239.8581607,130.7106781,314.3706474,0.824201053,0.940700809,0.182114716,273.5194901,288.4034098,112.0490362,280.7616763,283.6396292,157.8122687,420.0070389,390.9466725,121.2180528,9.475909723,6.612074303,11.89854435,13.08649437,6.818163055,22.87488274,17.51116439,8.594917027,24.88461251,2.847302432,1.397377465,3.074311472,0.420400654,0.402534204,0.266674865,2,3.243723035,62.10059979,41.71159248,47.27865936,106.2631257,47.5635813,146.2256567,60.35008219,39.48595206,48.04808687,4.39844957,13.74063907,3.245808363,-0.66839772,42.40774349,0.853266709,1.271479913,45.09790512,7.605011913,19.72084382,7974.696777,3263.442383,13443.28516,3.977368832,3.919781446,1.064212084,3.667408705,3.596899986,1.017724156,-0.468251191,8.153934824,-1.36093393,11.5459013,2.071400339,199.79449,0.183757892,2.790380443,-0.290250582,3.395570173,0.118012363,19.31611981,-63.83029545,545.9552634,487.3029433,0.45091011,0.151696607,0.200587894,1.889480991,0.9931,1.036,0.411,0.9679,0.2212
1190,729,1521.864992,0.848592612,0.919288023,0.138774734,34.13715783,30.46623751,18.70319528,0.947368421,0.223296878,0.557201946,0.581481481,0.195483941,66.29376797,49.34010327,56.55049997,28.8123183,19.2464346,26.77929192,0.22822569,0.765399211,1.0025284,202.019207,121.1543289,244.3229331,0.830277924,0.938714499,0.185015692,309.2148706,366.9054054,167.385049,128.1114289,68.71382894,147.3884639,356.5417984,368.121408,186.1328405,18.6643055,6.085581601,31.97441736,9.938564678,2.959221583,18.34061457,21.94225218,7.275792414,36.39245039,2.8333373,1.794471531,3.184205706,0.393823141,0.335287241,0.190415035,2.210526316,2.44042592,37.36446399,38.18670251,13.51285197,83.58376224,49.34010327,106.6642697,36.11007803,37,14.87475098,6.408933769,10.19691146,13.87490394,16.85812668,50.21938059,11.68233596,43.57581871,56.22912961,13.89134124,21.72575613,4788.257813,2617.245117,6425.583008,3.639903069,3.44176054,0.859210491,3.350999832,3.196899891,0.814128995,-1.160793991,8.457349215,0.890180855,3.468550577,2.139864644,83.55759885,-0.628437969,3.00800798,1.504952124,2.241156609,2.659815176,14.07089495,45.82276312,612.7026709,394.3940869,0.76528153,0.086757991,0.129246529,1.866830082,0.8199,0.9246,0.546,0.7489,0.3357
724.5625,474,617.9277165,0.850108031,0.891336471,0.133378167,27.96032501,24.5665397,11.86431006,1,0,0.567029137,0.601272578,0.191540622,55.78946894,43.97711807,42.51506387,20.62879113,16.65517032,10.43864669,0.331810091,0.470387645,0.812229788,140.5592599,100.3259018,109.6829069,0.820860761,0.867799318,0.157240365,289.567007,309.1698136,118.5622031,242.3166753,246.2353613,127.2514369,391.0177062,408.5484738,141.143545,6.071060003,4.218479542,6.029948038,4.864315871,2.942623422,5.004550548,8.103708401,6.572038747,7.500336534,2.236057213,1.71909013,1.578975661,0.411141962,0.379241768,0.225741099,1.458333333,1.098452194,44.76776278,33.25101144,36.74790783,58.60109611,43.97711807,48.93423664,43.62192944,32.40608424,37.47393875,2.657534894,6.482605568,25.13317807,24.96809282,42.69446122,27.09236401,28.85767462,42.02404127,7.401938418,17.60636524,2523.242432,1641.571533,2243.599121,3.267393112,3.280358553,0.599990487,3.067749023,3,0.589404881,-1.063838301,3.318753728,-0.959831626,2.095722206,2.053028681,15.40617787,-0.229954848,1.861419536,0.176561624,1.664702028,0.084053239,6.236115531,56.22665455,499.9204396,435.4632443,0.491167592,0.147286264,0.211409641,1.842577593,0.5972,0.7052,0.6701,0.5404,0.428
2560.9375,755.5,4377.071773,0.874591171,0.887276375,0.089065709,46.66057742,30.95664573,32.91621806,0.9375,0.242061459,0.521918166,0.515646259,0.176795067,101.2044113,54.56764844,101.9426804,40.96300613,21.40765172,49.96229317,-0.003219607,-0.138981261,1.188118663,340.3966764,128.8111832,533.7669841,0.791648782,0.90767413,0.2008345,198.0783314,201.8073605,102.5212203,342.0503078,328.1909092,132.70924,414.840801,406.8796633,110.7379395,10.95308115,2.704929835,14.62904896,18.08381635,6.616290421,31.24445755,22.64848332,9.426045468,33.53007314,3.700177485,1.577201963,5.15809077,0.366707263,0.361086389,0.191547458,2.9375,4.616123238,53.17645091,42.99107043,38.2489598,151.0837426,54.56764844,249.3197799,52.02124258,41.63682463,39.10246467,9.562124985,16.39159205,19.04205244,30.24628491,54.85886234,22.02690558,43.62444191,57.75529637,14.49974234,22.2429543,12303.06348,2998.428223,21542.15625,4.322810173,4.018029213,0.786058545,3.984593868,3.596899986,0.749590874,-0.91090602,1.617733137,-0.721432917,8.88326065,1.35021523,81.52938028,-0.046503543,1.667927644,-0.4179577,3.153210907,0.176851218,12.72472165,-58.17381659,579.8728218,382.6641854,0.751344184,0.182598039,0.248110785,1.901503312,0.9931,1.036,0.411,0.9679,0.2212
878.1923077,556,844.8085363,0.869822304,0.90612161,0.124316864,30.02077624,26.60367824,14.72759886,1,0,0.558234476,0.609064516,0.187584646,63.87319337,38.84260753,50.83978968,20.61187993,17.00587563,14.77542432,-0.233575797,-0.397286375,0.964025887,153.7817057,101.9116882,124.9756488,0.843054696,0.925004999,0.149277357,234.0944956,223.5187673,147.6846255,313.0876206,378.1868967,147.5107373,418.744763,426.7233673,145.0761204,9.22651594,4.971269654,10.19253298,10.73367494,5.264025752,12.53189413,15.07263931,7.256169232,15.30006593,2.243214717,1.651245096,1.436003939,0.38318137,0.361486898,0.220144986,1.384615385,0.963843391,49.87308016,37.25458198,40.16122265,65.95000323,38.84260753,55.64853576,48.60384939,36.06703213,40.49336858,4.273303315,11.11880244,-2.757948545,-15.48262991,56.70456803,-1.550548329,-15.48262991,57.53918396,5.693992707,14.85071696,3301.450684,2039.90625,3458.529785,3.355225086,3.455091476,0.695196211,3.09051919,3.098449945,0.709632099,-0.889692768,1.019666024,-1.25269309,3.633808005,2.360793199,14.24427942,0.179465203,1.473906012,-0.496217635,2.06618161,0.2784397,6.441505376,17.06493162,546.8528793,502.9909885,0.392405901,0.092491848,0.110075688,1.857976928,0.5972,0.7052,0.6701,0.5404,0.428
715.4888889,503,749.3673071,0.769920458,0.838322803,0.168331644,27.62610503,25.30690599,12.15677046,0.933333333,0.249443826,0.686276421,0.703081232,0.117326487,39.67264433,34.60828119,21.03863752,22.39692013,18.96115646,13.03845732,0.072778957,0.058550215,0.950036218,115.3207808,86.18376618,91.5158149,0.908571906,0.945544554,0.084730111,297.6232952,288.7753479,129.7457838,246.4346026,233.8578431,136.3809843,423.2357803,438.9378469,74.93233489,6.827524994,3.766593161,7.700986927,5.160412461,3.464981209,5.934207096,9.252728758,6.754862208,9.063772854,1.579085325,1.329794123,0.86870387,0.549567864,0.476487462,0.190150399,1.355555556,1.057366867,34.31224357,33.20934428,13.35613317,45.44705839,35.13121848,41.50930762,34.39150283,33.20934428,14.00472306,3.269528609,10.04960339,0.164512647,3.005920152,51.1375219,-0.277092176,3.005920152,51.41094616,5.242110989,14.4546848,3118.812744,1812.125732,3903.087891,3.793013811,3.798619509,0.859740138,3.469251156,3.596899986,0.821999967,-1.142432232,6.914237606,-1.077774225,11.01432853,2.466748684,169.1221146,0.020138578,2.419847026,0.26853163,3.140419101,0.072514799,15.71789176,-48.47394219,605.2921772,279.4263512,0.887067992,0.14173211,0.254690862,1.870390355,0.4189,0.5118,0.8481,0.3036,0.609
2194.352941,1092,2406.236015,0.903969642,0.933223475,0.099423553,44.68862538,37.2877672,28.22877435,0.941176471,0.235294118,0.518993045,0.604278075,0.194718846,113.2949549,83.21974892,97.08714687,32.67971731,23.12773237,26.4256275,-0.275571804,-0.028441585,0.771447346,324.7753733,190.2253967,329.0402862,0.729633768,0.847526962,0.210902205,283.6276707,270.843299,144.4527824,201.097735,169.5375165,113.6425247,386.3762441,399.1343038,73.34563622,16.63634557,6.911162342,20.3814001,10.91587876,6.055382801,13.24209007,22.01735207,9.323168566,22.40346023,3.987528535,2.500361541,3.538416999,0.295736907,0.249931774,0.208383833,2.470588235,2.703323598,69.1062143,44.6,59.22531438,140.0940931,84,143.9371741,66.79997544,46,59.9099721,7.690931852,15.53978803,-8.904665397,-1.149462252,39.89344934,-10.66270053,-1.149462252,39.70685299,9.771281248,17.09993156,9551.823242,4064.569092,10954.54883,3.666739941,3.722132921,1.065448523,3.351300001,3.596899986,0.980282843,-1.29951133,1.087508686,-0.498502322,0.858724392,1.937234261,1.920082723,-0.126076391,1.420807338,0.487582687,1.47314161,0.253632133,4.188839695,-43.93603787,637.8293807,321.2845987,0.863869557,0.144553849,0.241332686,1.886012138,0.9931,1.036,0.411,0.9679,0.2212
1009.466667,806,826.2846053,0.801670062,0.845437831,0.137171975,32.62020672,32.03484155,14.87329798,0.866666667,0.339934634,0.612511423,0.563043478,0.148894485,52.34773966,49.94442904,28.22784601,26.94190513,26.67401336,14.91538049,-0.064547386,0.042868763,0.769871684,149.2278354,129.3969696,92.45011134,0.846660509,0.914572864,0.138742383,208.4338152,228.9158249,116.0935536,372.9129684,422.48659,136.0611305,453.686539,487.1991602,93.09997894,15.45613966,8.980055475,16.47527394,26.55124378,14.5646546,23.34274513,32.07637182,25.97875536,27.04229227,1.956590442,1.455618495,1.021287471,0.470580434,0.435552626,0.187453916,1.8,1.469693846,39.65947649,31.12265414,24.07020951,63.25947649,46,47.62242227,38.02614316,29.16533712,25.10150537,4.439043505,8.401195031,-2.053123351,2.033583084,32.21781888,1.056094682,11.80403578,33.78679556,11.47271089,21.98649376,4841.834961,3140.884033,4982.871094,3.963938713,3.7859447,1.451497912,3.631266832,3.596899986,1.299903154,0.11791716,1.760771327,0.769654513,-1.269562778,0.606272526,4.712105315,0.467032246,1.467159381,-1.233746673,0.463286617,1.740249973,2.36719114,-49.10602009,593.1602627,394.8252454,0.74628195,0.060950771,0.087225512,1.888705739,0.3353,0.3765,0.9659,0.1356,0.7241
752.1,579.5,611.9285824,0.842018138,0.856925512,0.100201407,28.00218597,27.1005871,13.17122023,0.85,0.357071421,0.667413547,0.689286482,0.128332008,43.98313822,39.99100964,23.43260631,21.07116754,17.8983069,11.46806725,0.043269056,0.030108002,1.090783946,116.3809271,99.98275606,66.01391907,0.89436832,0.926281546,0.085680225,172.7573968,142.2202869,120.8233323,276.5134436,243.1156057,141.9151598,349.2880288,372.6003913,137.9886437,10.29087555,4.609559899,12.3771443,14.84282675,9.686843505,15.46445189,18.99545641,10.86988635,18.91367851,1.623005633,1.469916004,0.56381547,0.4688614,0.437466588,0.170295637,1.4,0.916515139,36.98952527,28.5493171,22.67930667,46.42702527,36.14039024,28.32784196,36.82702527,27.2993171,22.76412782,2.416467186,5.143691412,7.053710893,8.580419986,55.12165727,5.590213278,8.580419986,55.63228587,7.642136891,15.95027673,3494.145996,2126.409424,3576.859131,3.688109875,3.341928959,1.337969184,3.359380007,3.098449945,1.205785155,0.389953486,0.486685515,-1.494247886,2.214359969,2.384840466,5.140252861,0.750044257,1.285751547,0.31071783,1.569736785,0.659111958,4.117230615,-12.90871128,511.2255195,427.0454838,0.549738528,0.06827342,0.091129946,1.86485084,0.4189,0.5118,0.8481,0.3036,0.609
